GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2
DAAM2	2.2115	2.28595	3.20145	0.891929835528	4.69835536081e-05	7.51079242779e-06	18.2409	2.55817	28.696	32.5888
HLA-DRB1	731.4668	229.4521	562.4488	1.21884359924e-17	8.12632689304e-13	9.29412360483e-06	325.444	361.814	291.965	290.964
C16orf46	0.0129	0.01045	0.0081	0.0110035725833	0.659523901762	0.00117130700893	116.563	83.5298	166.503	87.4226
HLA-DRB5	176.6431	76.68285	157.77995	1.05994890507e-07	7.34712120088e-07	0.818361204723	274.725	241.358	205.432	204.209
CCDC152	0.4643	0.5355	0.5781	0.877274344465	0.0542685275861	0.0379331659779	1.00102	1.00102	1.00102	1.00102
CCDC153	0.785	0.48175	0.35315	1.78769033206e-07	3.10579739586e-06	7.2946224274e-19	667.237	577.479	601.281	664.123
CCDC150	0.7603	0.21005	0.5474	8.89666593131e-07	0.000257958310491	0.00875268618241	1.00102	1.00102	1.00102	1.00102
CCDC151	0.7767	1.1438	0.3936	0.40189588307	0.683790248101	0.220727413286	1288.65	1196.78	1174.2	1210.57
GUK1	71.3702	24.94725	32.0705	4.99686712847e-18	0.000159356275568	4.41075486227e-22	672.02	526.204	512.635	673.132
CCDC157	0.6722	0.48935	0.3137	2.00295693568e-07	2.88141825729e-15	5.89545291251e-23	1260.06	969.991	985.006	1035.84
CCDC154	0.3795	0.05525	0.16005	1.58733222845e-08	1.51547044933e-08	1.21128137271e-06	1940.87	1820.97	1793.94	1957.67
CCDC155	0.0077	0.00315	0.0045	0.0200825614336	0.00336942173912	0.0228022489373	1159.18	1054.52	932.397	1018.48
CCDC158	0.1515	0.221	0.3158	0.953161169942	6.22918541018e-05	7.67768650255e-08	2.11327	25.1368	72.1848	1.00102
CCDC159	6.1266	2.8875	3.01835	2.51177724408e-18	0.0900176216972	1.18230719636e-22	1309.0	1190.66	1189.33	1329.36
WRAP73	2.7062	1.70785	1.69725	9.50390109746e-21	0.824830492489	1.50049649423e-26	1055.74	975.774	685.256	787.026
CDCA8	2.0464	0.57355	1.26865	3.15556069123e-07	3.56953964055e-06	3.89157778227e-05	667.571	540.775	592.16	613.738
DZIP3	4.9478	6.8145	7.298	7.72878822377e-06	0.0404166545461	9.97681672075e-11	2.89184	1.00102	1.00102	1.00102
SYT8	0.0426	0.0231	0.00865	0.0749234050536	0.162209061713	0.0709140367412	861.324	784.913	791.475	706.166
MUTYH	0.0879	0.05375	0.07535	3.73754218746e-07	4.0627809304e-05	0.29926706207	759.776	702.718	621.412	789.473
LRRC4C	0.1287	0.12195	0.1234	0.159404370695	0.0923015139079	0.908733317238	1.00102	1.00102	1.00102	1.00102
LRRC4B	1.1314	0.4133	0.711	2.37895584141e-09	5.81992868332e-05	1.70888528963e-06	792.81	740.2	690.372	696.823
MTCH2	33.652	52.12665	29.7435	1.09488479983e-17	1.3659806646e-22	0.0306416507311	401.855	342.35	280.397	397.628
MTCH1	68.0176	72.87255	62.43835	0.228394779698	1.0155883375e-05	0.00157012120561	467.811	436.891	340.681	414.868
ATP5J	31.9274	41.93825	19.0531	0.268955445043	2.14311603986e-25	1.14288962763e-05	1.00102	1.00102	1.00102	1.00102
SYT1	0.0942	0.65755	0.1006	0.00211688602341	3.04214404882e-11	0.394368409044	1.00102	1.00102	1.00102	1.00102
SYT2	0.0595	0.06385	0.0898	0.248745303388	0.125275857791	0.0653417238715	469.591	449.237	347.688	335.565
OR6T1	0.0166	0.01585	0.015	0.571264410771	0.497708274992	0.236525756815	1.00102	1.00102	1.00102	1.00102
SYT5	0.0419	0.0098	0.01595	0.0952624939989	0.0332131923575	0.0459692421072	995.127	889.464	800.595	934.176
SYT6	0.2021	0.32655	0.24335	0.00432979571492	0.0591164504098	0.464669608092	220.781	197.758	135.472	225.564
SYT7	0.1766	4.0946	0.1716	1.83787233052e-17	6.66926621879e-19	0.665083003979	677.915	589.713	724.74	645.326
SYK	7.113	14.95615	9.7171	1.55498889176e-21	1.37916850328e-07	0.000135561106748	1.00102	1.00102	7.6745	9.34288
TIAL1	10.2046	9.2503	10.8078	0.00122857387176	3.79805936855e-07	0.12080941542	231.904	166.503	211.438	370.267
ME1	2.8879	3.1481	4.17325	0.685227503552	0.0843711714859	0.00640685138257	1.00102	1.00102	1.00102	1.00102
RHD	0.2711	0.1152	0.1989	3.22381935805e-07	0.000450257611357	0.204220288209	399.185	369.488	398.852	338.457
MEP1B	0.0215	0.01305	0.0299	0.000869329240384	0.0525717424727	0.0435301737386	1.00102	1.00102	1.00102	1.00102
TASP1	2.8898	3.4219	3.67325	1.94233360731e-06	0.00462878745677	5.45939109315e-14	3.67042	1.00102	1.00102	1.00102
PCED1A	30.1067	10.97135	15.77445	4.38652042165e-26	1.49793860282e-10	6.19250839839e-21	458.357	409.084	422.431	539.551
PCED1B	4.6329	1.16035	2.8651	7.72897002631e-18	3.9398573636e-13	7.08112616323e-08	336.232	295.635	169.395	271.277
FUBP3	8.0364	10.264	10.61825	9.95907989001e-11	0.138108173515	3.14574182227e-16	705.832	640.877	621.524	613.071
ME2	2.6191	2.54885	3.16175	0.256602819036	1.51260470827e-07	8.16501298895e-08	7.34083	7.34083	33.0337	1.00102
COLQ	0.444	0.20965	0.32155	4.09540863896e-10	2.91830392674e-05	8.37380509833e-06	20.3541	9.67655	56.8358	53.7215
SCHIP1	0.1986	0.15005	0.2367	0.000191083517113	2.89930283491e-07	0.0373167448952	1.00102	1.00102	1.00102	1.00102
CEP104	3.2321	4.62685	4.2998	2.1028501323e-25	0.000244845611375	8.18045102574e-18	660.23	571.806	464.363	567.58
FAM189A2	0.381	0.69355	0.43345	0.833544867518	0.380321041635	0.478491800758	1.00102	1.00102	1.00102	1.00102
FAM189A1	0.858	0.85915	0.6098	0.00243243205865	0.137776602817	0.0170973891601	16.1276	1.00102	9.67655	1.00102
YJEFN3	1.0148	0.15525	0.63095	4.552539341e-09	2.69156902399e-11	9.6558359361e-05	699.047	717.288	574.364	776.793
SAP30	17.2488	2.6227	13.95145	1.27852486605e-35	4.52757030521e-26	0.000856282906647	1.00102	1.00102	1.00102	1.00102
NBL1	40.6037	15.32535	14.2735	1.58476344554e-08	0.617524726523	8.33912710925e-13	884.014	772.901	681.696	740.757
TCP11L2	1.131	1.60125	2.39375	4.04297457989e-09	3.18012928989e-09	2.13536548738e-27	191.195	207.879	150.265	123.459
GNAI3	10.2164	10.79445	12.4776	0.103485981149	0.000374927674758	4.93842894044e-08	774.791	743.426	582.818	566.134
CCZ1B	0.929	0.76665	1.0211	0.00466570016388	3.57090605469e-06	0.0200841895919	177.07	202.651	123.348	207.545
PALMD	3.0798	2.6813	4.45185	0.0703110133766	4.27961815123e-07	3.43614071682e-05	1.00102	1.00102	1.00102	1.00102
HSFX1	0.0204	0.02965	0.0233	0.630880688461	0.515964255876	0.871934393349	20.5766	2.89184	9.899	7.89695
ANGPT2	14.5496	1.4813	18.39775	2.06870122853e-14	1.29798181528e-16	0.0285600786548	1.00102	1.00102	1.00102	1.00102
ANGPT1	1.5001	3.4828	2.59375	3.47564984976e-06	0.558022533322	0.000210422423979	1.00102	1.00102	1.00102	1.00102
ANGPT4	0.1751	0.1176	0.25215	0.00365093702253	2.36426176459e-06	0.0135019774858	263.38	261.044	255.372	341.015
PALM3	4.8289	13.42465	2.05095	1.04872542189e-13	3.63574052669e-36	3.26083093911e-11	1186.66	1095.23	1071.09	1136.49
OXT	0.1389	0.51225	0.0369	0.158294496164	3.75274979267e-08	0.000146683853946	477.821	426.658	374.494	573.03
GMCL1P1	0.0064	0.00455	0.00555	0.0032485589178	0.0470370915054	0.00419706152485	872.892	698.491	811.051	880.01
MANSC4	0.0423	0.053	0.03535	0.918992043236	0.360569453075	0.286232003217	19.9092	7.11838	29.4745	10.3439
C1orf52	4.8372	3.31925	4.0534	1.33987098178e-14	4.462284946e-07	3.30075027349e-07	58.6154	34.9246	65.7338	37.594
C1orf51	4.3262	1.3497	2.99895	4.02120071101e-15	7.06049765006e-11	3.14368049782e-05	816.723	771.232	642.99	781.242
C1orf50	0.3616	0.7322	0.7279	8.94532317466e-42	0.470842914653	2.44444065122e-40	932.285	739.978	646.66	829.959
MANSC1	3.9186	7.28825	5.09785	1.12389989959e-24	1.54080996166e-10	1.21992764302e-06	152.823	175.513	140.699	167.727
C1orf54	14.6993	5.83095	8.70625	2.81319284518e-17	8.80930889603e-10	5.16686728003e-13	830.515	737.976	686.59	774.68
SSTR5	0.0499	0.7523	0.01145	2.58384929252e-16	8.55384187148e-16	0.00869450557019	1643.01	1559.04	1624.88	1772.48
MB	0.1924	0.1113	0.0966	0.0368368660049	0.146423176752	0.110408491074	904.591	846.976	728.633	667.348
ICMT	19.329	30.50045	18.2603	4.45110777421e-35	7.71934134335e-44	0.310914963899	1242.71	1187.32	1085.22	1327.91
TRIM7	0.3012	0.1617	0.2756	0.000577416242156	2.09572540097e-06	0.012767522683	1405.77	1207.57	1158.07	1363.95
RGP1	3.9428	7.7109	6.87675	5.03330110385e-46	0.00395921650717	4.30868399233e-33	947.412	818.725	829.847	993.014
FCF1	6.4148	8.7185	8.8129	6.67975425902e-11	0.980327289125	7.67070246388e-14	214.552	165.725	194.31	187.08
MPZL1	19.6686	15.1617	19.73725	2.17895638384e-06	4.44593748657e-07	0.336780275643	294.634	308.092	233.016	215.553
ATP6V0A4	0.0686	59.357	0.0639	0.00061975073685	0.0644222776614	0.259021459981	96.543	62.9532	26.249	59.2828
ATP6V0A1	9.9281	9.47855	9.8229	0.221425813256	0.827965101643	0.0864786432087	804.266	898.807	718.289	827.067
ATP6V0A2	1.0477	1.23085	1.3039	0.0115679895742	0.00463805775069	4.50286217405e-08	697.045	588.267	603.839	679.249
TBC1D1	11.0492	25.7017	13.5934	3.00021136929e-10	0.146727767338	0.00373820405327	1.00102	1.00102	1.00102	1.00102
GPR97	0.269	0.10175	0.17755	0.02811404688	0.0215982680451	0.0913191937356	941.072	770.454	658.895	816.723
TRIM6	2.4965	3.1713	3.0173	3.51310475566e-09	0.000199546503208	0.0225656372008	9.67655	19.2419	1.00102	53.1654
PDF	0.176	0.1684	0.09065	0.0907533839823	0.020534704477	4.13497471877e-05	889.909	764.781	668.794	824.62
C17orf107	0.3697	0.2208	0.3532	4.21735734454e-08	3.1457241438e-08	0.643273418031	1139.05	1085.55	1010.25	990.122
C17orf104	0.0451	0.1522	0.0525	2.75412015883e-25	2.72918386659e-10	0.0131987079831	650.442	684.143	515.193	578.368
ATM	3.1161	2.43965	5.047	0.000107121220726	4.02162845559e-13	1.01253553536e-15	45.2685	75.8552	44.8236	90.9818
GPR34	5.0851	2.14145	10.66795	4.8952061167e-06	3.52230188184e-13	1.26124689841e-13	123.571	93.4287	111.892	46.7144
TBC1D5	5.0156	10.8854	8.26015	3.03273227088e-63	3.00745607542e-14	7.98129542404e-39	1.00102	1.00102	1.00102	1.00102
UNC13A	0.0921	0.05885	0.07355	0.13159598701	0.0147678120556	0.108405487482	984.005	827.401	784.913	919.717
SMPD4	8.0566	5.9153	6.63325	3.23394308123e-12	0.0469444031545	3.62769009274e-10	294.857	237.91	218.668	334.675
ATR	0.9033	1.18275	1.2249	1.38875464108e-06	0.0264633089594	1.79849388727e-08	63.1756	45.8246	10.2327	93.4287
ADAM33	0.0894	0.17445	0.05115	0.487666139871	0.0104998405424	0.286827095892	476.598	541.998	434.332	396.85
ACOXL	0.3259	0.33395	0.18725	0.052065848601	2.77720068982e-16	5.09066009427e-13	22.2449	63.843	199.203	73.1859
SMPD2	7.171	4.4918	3.7134	1.73268008897e-13	1.07140432291e-05	2.1455880693e-26	256.262	223.673	266.494	199.092
BRIP1	0.295	0.0769	0.3239	5.52021685838e-10	1.27717618762e-11	0.523328616534	325.221	162.722	267.829	144.703
PDE11A	0.3224	0.17525	0.2608	8.94752030018e-07	0.00985835730836	0.729868340579	1.00102	1.00102	1.00102	1.00102
ITGBL1	0.4454	0.39685	0.58	0.493411510748	0.0503044066692	0.145021963681	1.00102	1.00102	1.00102	1.00102
ATP5A1	38.0542	112.16265	38.4288	1.80730232008e-18	4.17551761674e-20	0.860462521843	56.947	92.9839	84.7532	118.454
HFE2	0.0578	0.04425	0.02295	0.409435163808	0.423596063289	0.390343562573	847.199	828.402	677.247	781.354
SASH3	7.4875	1.11225	7.2053	1.66138913703e-19	2.41417335338e-18	0.0383460968505	84.4196	97.8777	185.745	183.076
TTC28	4.9377	4.31255	7.2327	0.00318465752774	5.25622964004e-16	1.54835408538e-11	235.351	210.437	184.744	174.734
TTC29	0.0137	0.08755	0.01075	3.34297090798e-11	3.37604206775e-07	0.857110270447	1.00102	1.00102	1.00102	1.00102
WDPCP	0.8245	0.648	0.90045	2.81953925268e-08	5.81966065243e-08	0.00127849284252	1.00102	1.00102	1.00102	1.44592
TTC24	0.1112	0.00635	0.0721	4.74050887724e-08	6.99650587449e-09	0.000541926355128	1163.41	1127.37	1068.76	1117.59
TTC25	2.4401	1.41005	1.73735	2.15463589571e-11	0.000189575160517	1.36471018936e-08	1278.53	1092.78	1205.68	1346.49
TTC26	2.3317	3.0577	3.0515	6.35069260553e-06	0.160299071607	4.53230224082e-08	167.838	207.1	94.3186	78.6359
DOT1L	2.1822	1.59995	1.82325	1.68962469621e-06	0.00440905620549	0.000437417407258	2219.04	1911.4	1837.65	1978.58
PATL2	0.6678	0.09395	0.51365	9.4368981207e-13	8.20991068982e-11	0.0473005030512	135.583	145.037	117.787	115.562
TTC22	3.5939	3.0789	2.62545	0.0232628642048	0.0266287980128	3.85508363869e-05	291.965	241.803	294.745	267.162
PATL1	12.8002	12.2673	15.26595	0.581505412654	8.69747697512e-10	7.99256701488e-10	193.086	131.579	52.3868	60.395
LRGUK	0.2919	0.2156	0.3102	2.16922666424e-05	1.99149576429e-05	0.155426905383	1.00102	1.00102	1.00102	1.00102
CARS	5.4993	2.4547	3.6898	2.88520230218e-30	1.01718542949e-21	1.74541466146e-19	569.47	586.822	495.061	471.37
PODXL2	2.9945	7.1676	1.49665	0.92111443898	7.81767669741e-18	0.000200092041638	518.53	493.726	503.514	642.323
U2SURP	8.4693	7.1878	9.53235	0.000326328338273	2.23596747148e-11	0.000126875217671	17.5735	23.8021	27.695	28.0286
IL6R	7.1337	4.3749	10.61115	2.84326504859e-05	4.65725630211e-11	2.30446294894e-06	842.527	859.544	816.945	826.956
ENO1	669.1606	340.4131	495.9785	2.51013059595e-12	0.000631241569843	1.72934540302e-08	1041.62	868.331	809.049	1004.8
ENO2	60.8393	4.4514	42.49115	4.96536931745e-20	4.40677514368e-23	6.35126976403e-06	1694.29	1394.42	1251.39	1566.04
ENO3	1.3881	0.948	0.6001	0.000792688696144	0.623728886808	0.455004429931	1393.09	1123.04	1252.61	1307.11
ENO4	0.1527	0.2465	0.16405	1.39252134099e-09	0.121636948427	0.0139858828988	58.9491	26.9164	46.7144	1.00102
SYCP2	0.3972	0.36675	0.46275	0.376299229618	0.153343825819	0.3258343141	26.1378	7.78573	61.6185	7.78573
NPAT	2.1281	3.72705	4.30595	7.41604553595e-44	0.000163184510538	5.37346514364e-37	45.2685	75.8552	44.8236	90.9818
TAOK2	12.6328	8.32415	10.75455	2.10238121933e-18	9.46776900792e-10	8.06754458984e-05	1783.15	1657.92	1343.71	1556.7
TAOK3	4.4782	5.7352	6.57625	6.6767685626e-16	0.000341042072616	2.68220295963e-30	247.809	248.921	309.093	203.319
CNOT6L	5.8944	9.15185	10.73645	5.99913933624e-24	1.20403918224e-05	1.6573936487e-37	1.00102	1.00102	1.00102	15.0153
LLGL2	7.019	15.39295	4.9304	5.87028907429e-26	3.86006099003e-43	2.44495121162e-05	1624.1	1430.24	1546.25	1609.42
SLC22A18	15.2057	5.159	5.3275	2.30212970316e-13	0.05540915993	5.67465835599e-24	716.065	526.983	632.98	596.498
LLGL1	4.1927	4.47895	4.5853	0.44721038005	0.709613564249	0.592033441129	1036.61	894.803	819.281	1072.09
ACOX2	3.4257	8.0106	3.3104	3.68363725858e-16	5.32627362721e-15	0.327133767072	122.903	80.6379	223.784	63.5093
ACOX3	5.204	4.9731	4.36765	0.0186062011924	0.0193332734783	5.45711165899e-06	222.561	254.037	171.62	212.217
SLC22A14	0.0877	0.04275	0.0512	0.00158514152017	0.174154960644	0.000592981707992	63.0644	28.8072	54.945	109.668
SLC22A15	0.6439	2.5674	0.7695	6.29277232288e-19	7.25876295036e-08	0.180058209386	112.337	76.3001	34.9246	107.109
SLC22A12	3.4433	41.62175	2.9985	1.58830334096e-07	3.91896921809e-11	0.255813226699	911.598	782.243	760.555	891.688
SLC22A13	0.1256	2.56595	0.1703	1.79040889163e-17	1.77507162948e-13	0.701842413383	71.1838	9.34288	92.3165	88.9798
SLC22A10	0.0076	0.0092	0.0095	0.451929050329	0.29524321014	0.426111701991	242.804	193.086	121.012	173.066
SLC22A11	11.5384	10.3087	11.61205	0.0506437919858	0.6096291532	0.0527152060323	928.504	806.824	815.611	918.939
FAM127A	121.9277	78.2123	61.32065	1.01905049367e-13	1.4668634244e-08	1.29395796782e-31	192.641	116.786	121.457	137.919
NSMCE2	6.6203	4.38605	5.3253	6.62511740489e-07	2.98031753526e-05	1.81000392669e-05	1.00102	1.00102	18.2409	8.45308
ANKFY1	2.9207	6.03715	5.4945	8.46640604394e-59	0.00884855842632	9.57695251057e-58	835.075	643.101	647.661	724.851
OBSCN	1.2809	0.69405	1.1113	7.0031738539e-10	1.52109878808e-07	0.775858248049	447.679	418.094	306.09	420.429
DAGLA	1.1064	1.62475	1.2506	4.12661572824e-08	0.000280723244015	0.0784360338874	883.792	695.154	582.373	794.256
PTK2	9.4268	11.2298	12.6132	5.94389440534e-06	0.000795607228043	9.5566629745e-15	533.99	597.722	462.806	515.415
PTK7	3.5359	6.34545	3.70455	0.43489583789	3.03411225059e-11	0.194756389334	760.555	793.922	715.62	692.151
PTK6	0.7689	0.2338	0.2935	0.000549115390594	0.692325322856	8.09572723166e-06	2194.35	2030.3	2038.64	2355.85
RABGAP1	7.7565	10.19845	10.9572	2.34472477175e-17	0.0219240779098	1.16681163145e-24	151.043	147.818	126.796	173.844
SRRD	2.8514	3.35745	3.3802	0.000258057948036	0.413405967051	1.66133229053e-06	475.486	372.269	435.778	475.819
PRKAA2	4.8581	12.36405	11.28125	3.65824632226e-57	0.11922555634	3.26684631664e-33	1.00102	1.00102	1.00102	1.00102
SERGEF	7.4012	3.9559	3.9416	1.47767887577e-11	0.516946217474	7.5220102807e-16	1.55715	23.4684	45.7134	79.5257
ITGB3BP	3.0141	1.9279	2.22845	5.7217381936e-10	0.000505460154522	1.47226287523e-05	1.00102	1.00102	1.00102	1.00102
PFDN2	76.1894	41.4608	29.91045	3.81354167394e-17	8.36778181796e-13	9.69144621897e-37	518.085	477.488	423.21	520.198
RCSD1	4.8356	2.248	6.54095	1.54568234992e-14	2.87785275577e-26	1.68949744858e-05	144.926	174.845	164.501	146.038
MCL1	67.0326	61.7924	87.9915	0.279703238308	0.0127652568659	2.44723521411e-06	1022.93	972.771	835.631	895.581
SORBS1	6.9045	5.3843	11.93675	0.0117715361363	2.10343128957e-10	5.75266993903e-08	133.136	47.8266	116.007	8.34185
PFDN5	0.7249	0.11295	0.4584	4.53760645594e-14	2.84178132002e-15	0.000234319491167	1184.77	1121.81	991.902	1191.11
SORBS3	25.5221	13.1171	15.80975	1.89570409875e-16	0.0454117368014	1.33119725035e-17	542.443	419.095	381.723	432.108
SORBS2	4.7728	4.64895	7.13205	0.97896666659	3.08133254476e-09	1.87630403004e-12	1.00102	1.00102	1.00102	1.00102
ODC1	35.3444	59.2947	40.78735	3.63807254232e-11	4.56014885232e-11	0.51515557666	431.218	366.041	349.357	427.325
LRRC14B	0.1287	0.05355	0.08555	0.0326522218312	0.0319611473666	0.676481856992	1012.81	990.901	783.244	872.891
SCARA3	3.6257	7.44695	3.2816	0.000130029312473	1.19728203363e-06	0.269033381664	23.0235	65.0665	46.4919	43.7113
IL18RAP	0.7532	0.22295	0.56605	3.78852645779e-13	0.00200747098214	0.395684494011	13.347	1.00102	1.00102	1.00102
SCARA5	0.0598	0.30805	0.048	0.00422639917804	0.0683142598451	0.230080049506	99.1012	79.8593	115.896	138.252
ATG16L1	7.3932	4.2199	6.1277	2.98516830648e-09	1.00598708434e-08	0.112058180444	463.807	381.612	460.248	309.65
ATG16L2	3.8265	0.6669	2.037	1.47020904105e-17	2.26770823402e-14	2.61461793385e-05	778.017	742.759	673.577	776.015
C3orf33	0.8951	0.8877	0.45995	0.0401480930599	3.69019533551e-18	5.16261823813e-14	1.00102	1.00102	1.00102	1.00102
C4orf51	0.0801	0.0509	0.05285	0.162815568674	0.0555170479539	0.982143841255	1.00102	1.00102	1.00102	1.00102
ARHGDIB	178.7948	41.09105	124.56795	1.29900459243e-31	7.5082332363e-26	9.58630494531e-10	36.8154	1.00102	1.00102	1.00102
ARHGDIA	58.414	43.40445	47.6352	4.64592924933e-12	0.485729436494	3.81010904159e-13	3028.76	2676.4	2765.16	3193.15
NANP	1.9259	2.90785	2.29505	1.81702563149e-11	0.000140532988231	0.000709201167529	164.946	99.4349	84.8645	40.2633
NANS	5.4523	3.1674	3.8515	2.12748677322e-26	4.35854974128e-12	3.550127359e-18	171.397	65.4001	213.996	223.45
ZNF576	3.3937	2.86385	2.60935	8.04493339431e-10	0.000168238198793	1.27724206934e-21	783.578	725.074	685.367	767.45
USH1G	0.0259	0.09005	0.02	0.000772007833794	6.63539733511e-05	0.500267126745	937.402	786.804	764.559	883.458
IL17REL	0.0271	0.00605	0.0311	4.36780442482e-08	9.84341480257e-08	0.180170032463	1017.37	920.496	842.193	975.33
MATN1	0.0772	0.0195	0.0563	9.36722839701e-12	8.27082340086e-13	3.74233948513e-06	647.55	501.401	588.045	517.862
MATN3	0.4605	0.9917	0.4362	0.693534217458	0.00146541839004	0.132023929358	1.00102	29.9194	1.00102	9.4541
TOP1MT	4.8399	2.36425	2.87795	2.80912182373e-16	0.000919433672328	2.68500468444e-17	1632.11	1524.11	1546.69	1702.52
MATN4	0.0529	0.0646	0.0197	0.185657667312	1.22139757687e-11	0.0358183836875	752.324	708.056	621.746	724.073
ENDOG	1.5011	1.74075	0.57105	0.614287752468	1.06245902866e-12	6.29981176973e-12	1760.13	1489.63	1579.84	1675.93
NIPAL4	0.0545	0.01575	0.0216	0.0804999343987	0.985124413754	0.0244568509336	62.2858	61.5073	90.092	174.289
TANC2	1.6064	2.17955	2.49445	0.016702909968	0.0112561597603	5.46426185225e-07	247.697	263.269	160.942	356.698
C15orf62	0.6346	0.42345	0.58375	0.00207140583295	0.0570039854581	0.321569038196	658.784	630.644	707.5	760.221
C15orf60	0.0337	0.02035	0.03815	0.000629613772543	0.0597665741898	0.0633767923213	99.1012	72.8522	40.597	120.79
CES2	28.9382	19.143	28.8141	0.00300152234033	0.0307784764388	0.14031176956	1351.05	1210.68	1132.49	1360.06
KBTBD13	0.0186	0.01655	0.02355	0.992378050247	0.568799773542	0.498267401902	453.129	341.015	380.945	317.769
KBTBD12	0.0166	0.4104	0.0139	0.0359089893083	0.338578855183	0.017234036572	231.014	193.531	368.154	262.268
KBTBD11	13.4616	14.49775	19.1948	0.772109864165	0.000426268916744	2.45546877296e-05	100.213	71.8512	63.9542	131.468
FFAR2	0.206	0.0582	0.17485	0.00200721009092	5.83407232224e-08	0.0904369377457	633.981	503.514	507.963	587.711
UCP2	40.9515	20.6191	22.4071	0.00453445181322	0.031860732514	5.19724982304e-09	601.615	496.062	457.467	505.85
UCP3	0.4498	0.20185	0.3175	3.58836490088e-11	3.46960251317e-08	3.72051789196e-07	579.37	486.274	422.654	443.008
BDH2	11.2622	18.4097	10.4443	2.05692950795e-20	4.85038412451e-22	0.389364483936	1.00102	1.00102	1.00102	1.00102
ENDOV	3.4565	2.7167	2.2658	3.70478550095e-09	0.00124657550364	1.31699478985e-18	1545.8	1384.53	1307.34	1311.67
MDP1	0.0198	0.0156	0.0135	0.00473498118928	0.474270364687	9.86108563528e-05	610.846	533.545	567.802	676.914
BDH1	0.4282	2.93635	0.3344	5.45047357626e-13	1.70673805597e-16	0.68906454103	441.006	299.862	367.375	457.69
DDX23	19.7066	18.2877	21.0922	0.0919697245127	0.00516316834288	0.135465194873	1214.13	1084.22	923.387	1015.93
DDX21	12.0102	17.8381	22.07035	2.86821604816e-11	5.85027772763e-06	1.11328770372e-28	356.364	296.08	202.095	238.243
DDX20	3.2472	3.21775	3.6514	0.549710349379	3.89220146847e-05	3.76909829084e-05	279.841	248.254	252.48	292.521
DDX27	8.2141	6.2866	6.95815	6.84963926753e-10	0.00305843725037	2.92037533356e-07	708.724	756.328	740.089	822.84
